|Act_cost|ajuste_necessario|Amostra|Amostra_2|Amostra_inicial|Amostra_inicial_2|ano_fab|ano_modelo|batente_max_ti|batente_min_ti|batente_min_ti_original|canal|Carprice|chave|classe_bonus|classif_corr_comer|cod_corr|Cod_End|Commission|CONT|Core Otimization Increase|Core Premium Increase|desc_config|Empresa|FABRICA|Flag_Hilux|flag_idade_ult_rns|Flag_Otimizacao|flag_piores|flag_saneamento|flag_saneamento_Premio_IC|Flag_valida_elast|fx_ir_12m|fx_qtd_12m|Gastos Totais|GBM_mercado|Grupo_veiculo_new|idade|idade_ult_RNS|Incremento_Estratégia|Incremento_Estratégia_com_batente|is_casco|is_casco_ofer|is_dmoral|is_rcdc|is_rcdm|LB|Liberty|MD_capac|MD_capacidade|MD_categoria|MD_comb|MD_config|MD_est_civil|MD_fator_ajuste|MD_franquia|MD_idade|MD_idade_veic|MD_menor26|MD_modalidade|MD_peso_faixa|MD_peso_pot|MD_pot_faixa|MD_qtd_assis_cpf|MD_sexo|MD_sin_5a_cas|MD_sin_5a_rcdm|MD_Subzona|MD_tempo_casa_2|MD_tipo_pessoa|MD_tipo_renov|MD_uso_comer|MD_uso_veic|Mercado_Mediana|nend|per_com|premio_anterior|Pr_Garantida_TI|premio_creserva|premio_demais_cob|Premio_estrategia|Premio_IC_100|Premio_maximo_sistema|Premio_minimo_sistema|Premio_oferecido_com_batente|Premio_oferecido_com_batente_inicial|Premio_oferecido_com_batente_sistema|premio_vidros|produto|Profile ID|qtd_assis_cpf|Relative Core Optimization Increase|Relative Core Premium Increase|Renovacao_ant|Risco_AS_mod|RISCO_CASCO_MOD|Risco_creserva|Risco_DC_mod|Risco_demais_cob|Risco_DM_mod|Risco_DMO_mod|Risco_PP_mod|Risco_PT_mod|Risco_RF_mod|Risco_vidros|RNS_Casco_calc|RNS_idade_Colisao_Integral|RNS_idade_Ind_parcial|RNS_idade_RF|RNS_idade_total|RNS_Qtd_Colisao_Integral|RNS_Qtd_Ind_parcial|RNS_qtd_ind_parcial_v2|RNS_qtd_RNS_20anos|RNS_qtd_total|RNS_rcf_calc|RNS_TOTAL|TARIFA|Taxa Prêmio/IS|TIPO_RENOV|UB|UF|Uniforme|valid|valida_sistema_elast_max|valida_sistema_elast_min|vigencia|premio|classe_bonus_bin|MD_sexo_bin|MD_sexo_2bin|fx_ir_12m_bin|MD_comb_bin|canal_bin|per_com_bin|idade_ult_RNS_bin|UF_bin|md_tipo_renov_ant_bin|MD_tipo_renov_bin|Cod_End_bin|MD_capac_bin|fator_ajuste_bin|canal_bin_Corretor_Mais|canal_bin_Demais|Cod_End_bin_13509|Cod_End_bin_Demais|fator_ajuste_bin_f_101_120|fator_ajuste_bin_f_80_101|per_com_bin_p_10_35|per_com_bin_p_1_10|classe_bonus_bin_00|classe_bonus_bin_Demais|UF_bin_AL_CE_RS|UF_bin_AP_DF_ES_PA_PB_RN_SC|UF_bin_Demais|UF_bin_GO_MA_MG|UF_bin_MT_PR|UF_bin_RJ|MD_comb_bin_Demais|MD_comb_bin_Gasolina|md_tipo_renov_ant_bin_1_SeguroNovo|md_tipo_renov_ant_bin_2_RenovPropria|md_tipo_renov_ant_bin_3_RenovCongenere|fx_ir_12m_bin_01_00_20|fx_ir_12m_bin_02_20_40|fx_ir_12m_bin_03_40_60|fx_ir_12m_bin_04_60_80|fx_ir_12m_bin_05_80_100|MD_tipo_renov_bin_2_RenovPropria_sem_sin|MD_tipo_renov_bin_3_RenovPropria_com_sin|idade_ult_RNS_bin_01_05_anos|idade_ult_RNS_bin_06_inf|idade_ult_RNS_bin_Sem_Sinistro|per_com_pct|premio_prob|premio_anterior_prob|Act_cost_prob|comissao_valor|comissao_valor_prob|precos|margem_esperada_otimizada|precos_otimizados|retencao_otimizada|margem_esperada_base_case|elasticidade|elasticidade_2|elasticidade_bin|batente_otim|batente_otim_prem_ant
11|816.4924815|0.7460171125212037|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2013|2013|2.3|0.5|0.5|Corretor|37607|001401215923100001|1|C+|92997|0|130.61789818|1.0|0.0|-444.6910181999999|03 - Hatchback|MAPFRE|TOYOTA|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|04 - <=00144|1306.17898177682|2173.6518019010514|Toyota Etios Hatch|47|Sem Sinistro|-0.2539828874787962|-0.2539828874787962|37607.0|37607.0|10000.0|100000.0|100000.0|1175.56108362|1965.1661484272945|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|047|0011|NAO|Valor de Mercado|Faixa 02 - 850-899|09- 8 a 08.99|Faixa 05 - 100-119|0|Masculino|0|0|10500-CENTRO ORIENTAL RIO-GRANDENSE-SANTA CRUZ DO SUL|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2173.6518019010514|0|10.0|1750.87|1728.1|0.0|268.67|1306.1789818|1306.1789818|4027.0009999999993|875.435|1306.1789818|1306.1789818|1306.1789818|126.95|231|12|0|0.0|-0.2539828874787962|1 - Seguro Novo|62.616412895|384.8673733733|0.0|33.196298608|98.5857698|202.32546153|12.353142662|149.95035914|231.87254785|3.0444663833|46.583033|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1306.1789818|0.0347323365809556|2|1436.79687998|RS|0.6188338727619205|1.222222222222222|1371.48793089|1240.8700327099998|Anual|1306.1789818|Demais|Masculino|1|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|1_SeguroNovo|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0|0|1|0.1|821.7931489390733|1089.0366697920194|507.8562388772337|132.12162736060506|82.17931489390733|1767.2601623754001|522.7628782856605|1321.2162736060507|0.6219974468647127|309.2466837868126|-1.327291577290148|-1.309745714667726|(-1.5, -1.0]|1.01|0.75
12|288.25970337|0.7655628011443186|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|1993|1993|2.3|0.5|0.5|Corretor|12207|001401216233100001|5|B|126765|0|215.2746519999|1.0|0.0|-212.6556387100001|03 - Hatchback|MAPFRE|VOLKSWAGEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|NI|NI|694.4343612885209|1953.9826769202375|VW Gol 1.6/1.8|85|Sem Sinistro|-0.2344371988556813|-0.2344371988556813|12207.0|12207.0|5000.0|100000.0|100000.0|634.963|1802.6287273498049|005|5|10 - Passeio Nacional|Gasolina|03 - Hatchback|Casado|0|ERRO|085|>=25|NAO|RCF|Faixa 03 - 900-949|13- 12 a 12.99|Faixa 03 - 60-79|0|Masculino|0|0|10500-CENTRO ORIENTAL RIO-GRANDENSE-SANTA CRUZ DO SUL|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1953.9826769202373|0|31.0|907.09|614.49|0.0|0.0|694.43436129|694.43436129|2086.307|453.545|694.43436129|694.43436129|694.43436129|0.0|231|13|0|0.0|-0.2344371988556814|2 - Renov MAPFRE sem sinistro|22.939705912|0.0|0.0|33.196298608|0.0|215.1734204|8.9897810012|0.0|0.0|0.0|0.0|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|694.43436129|0.0568882085106905|2|763.877797419|RS|0.62653378527107|1.2030272589410722|729.1560793545|659.7126432255|Anual|694.43436129|Demais|Masculino|1|02_20_40|Gasolina|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|1|0|0|0|1|0.31|557.5045016031173|757.6499983186854|240.76989468919874|206.9149283168116|172.82639549696637|939.56969082537|494.4243586097709|667.4675106993923|0.8352533908638453|331.07946876633844|-0.6162221270354098|-0.6361864456122093|(-1.0, 0.0]|0.96|0.74
13|3943.60689|1.334092136446685|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2012|2013|2.3|0.5|0.5|Corretor|136446|001401216253100001|1|AB|92906|0|630.87616222|1.0|0.0|1579.8816221999996|29 - SUV|MAPFRE|TOYOTA|Hilux|+6|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|02 - 20-<=040|05 - <=18432|6308.76162216278|7443.591203713075|Toyota Hilux SW4|40|10 ou +|0.3340921364466849|0.3340921364466849|136446.0|136446.0|20000.0|300000.0|250000.0|5677.88545998|10697.147397217694|007|7|22 - Pickup Pesada Pessoa Nacional|Diesel|29 - SUV|Casado|100|12 - Reduzida|040|0012|NAO|Valor de Mercado|Faixa 24 - 1950-2000|12- 11 a 11.99|Faixa 08 - 160-179|0|Feminino|0|0|10200-CENTRO OCIDENTAL RIO-GRANDENSE-SANTIAGO|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|7443.591203713075|0|10.0|4728.88|6909.92|0.0|421.9|6308.7616222|6308.7616222|10876.424|2364.44|6308.7616222|6308.7616222|6308.7616222|421.9|231|14|0|0.0|0.3340921364466849|1 - Seguro Novo|164.53347585|3022.2981703200003|0.0|44.182965266|154.811986|429.75111549|19.123658212|809.78237128|1793.8976585|418.61814054|154.811986|0|Sem Sinistro|10 ou +|Sem Sinistro|10 ou +|0|3|1|3|3|0|RNS=0|6308.7616222|0.0462363251557392|2|6939.637784420001|RS|0.6233680187524089|1.2222222222222223|6624.19970331|5993.32354109|Anual|6308.7616222|Demais|Feminino|0|02_20_40|Demais|Demais|p_10_35|06_inf|AL_CE_RS|1_SeguroNovo|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|1|0|0|1|0|0.1|498.9937512730792|346.855034317225|289.25663226061874|680.3077185156648|49.89937512730793|7369.7347102784215|378.21394508037|6803.077185156647|0.07334824193407846|221.58112913297737|-3.2296159445037933|-2.7705300310952614|(-3.5, -2.5]|1.08|1.44
14|744.93243415|1.191944012165047|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2010|2010|2.3|0.5|0.5|Corretor|22324|001401216303100001|6|B|112808|0|194.296409535|1.0|0.0|208.58939689999988|03 - Hatchback|MAPFRE|VOLKSWAGEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|01 - < 00012|1295.3093968928097|2031.5365549644891|VW Fox 1.0|29|Sem Sinistro|0.191944012165047|0.191944012165047|22324.0|22324.0|50000.0|300000.0|300000.0|1165.77845721|1635.9732834653723|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|030|0014|NAO|Valor de Mercado|Faixa 05 - 1000-1049|15- 14 a 14.99|Faixa 03 - 60-79|0|Feminino|0|0|10400-CENTRO ORIENTAL RIO-GRANDENSE-LAJEADO-ESTRELA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2031.536554964489|0|15.0|1086.72|1434.34|29.25|278.18|1295.3093969|1295.3093969|2499.456|543.36|1295.3093969|1295.3093969|1295.3093969|109.03|231|15|0|0.0|0.191944012165047|4 - Renov Congenere sem sinistro|56.1537262|224.660028099|10.732995|44.182965266|102.0753692|270.63136446|26.657140083|76.21904793|129.41867213|19.022308039|40.0074682|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1295.3093969|0.0580231767111628|2|1424.84033659|RS|0.6501617524552987|1.2222222222222223|1360.074866745|1230.5439270549998|Anual|1295.3093969|Demais|Feminino|0|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0.15|704.1113824303559|594.5026328484327|407.52382710943635|193.06186698834912|105.61670736455338|1704.2960607479322|462.6590261276049|1287.0791132556608|0.5470614627948622|298.0227235858117|-1.606404304350014|-1.6198170921075767|(-2.0, -1.5]|0.99|1.18
15|672.73621194|0.6163676062707812|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2015|2016|2.3|0.5|0.5|Corretor|56998|001401216553100001|10|B|126765|50100|354.92611000000005|1.0|0.0|-661.3530000000001|06 - Monovolume|MAPFRE|CHEVROLET|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|NI|NI|1451.87618124|2112.3409524641124|Chevrolet Spin|54|Sem Sinistro|-0.3836323937292187|-0.3|56998.0|56998.0|10000.0|150000.0|150000.0|1543.1570000000002|1738.6436705918777|007|7|10 - Passeio Nacional|Flex|06 - Monovolume|Casado|100|11 - Normal|054|0009|NAO|Valor de Mercado|Faixa 10 - 1250-1299|12- 11 a 11.99|Faixa 05 - 100-119|0|Masculino|0|0|10500-CENTRO ORIENTAL RIO-GRANDENSE-SANTA CRUZ DO SUL|2|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2112.3409524641124|0|23.0|2204.51|1611.77|0.0|460.32|1543.1570000000002|1358.7885517|5070.3730000000005|1102.255|1543.1570000000002|1543.1570000000002|1543.1570000000002|286.6|231|16|0|0.0|-0.3|2 - Renov MAPFRE sem sinistro|39.33641489|236.5049276123|0.0|36.213461482|168.9098208|160.84035384|12.353142662|94.277793203|137.24134083|4.9857935793|105.165004|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1543.1570000000002|0.0270738797852556|2|1697.4727000000005|RS|0.648893771861711|1.1|1620.3148500000002|1465.99915|Anual|1543.1570000000002|Demais|Masculino|1|02_20_40|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|2_RenovPropria|2_RenovPropria_sem_sin|13509|Demais|f_80_101|0|1|1|0|0|1|1|0|0|1|1|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0.23|888.3643420609847|1247.365026479428|380.6504043166999|361.1082945672975|204.32379867402648|1942.8378610209006|711.9274090902094|1570.036063336076|0.5658241634102036|505.61774054239345|-1.5215898707546684|-1.4888925748875856|(-2.0, -1.5]|1.02|0.71
16|749.6121373|0.8678304321686329|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2005|2006|2.3|0.5|0.5|Corretor|23146|001401216583100001|4|A|90739|0|195.516989385|1.0|0.0|-198.5134041000001|28 - Off Road|MAPFRE|FIAT|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|04 - <=00144|1303.44659589791|1645.077499737097|Fiat Palio Weekend|60|Sem Sinistro|-0.1321695678313671|-0.1321695678313671|23146.0|23146.0|10000.0|100000.0|100000.0|1173.10193631|1704.0738344521988|005|5|10 - Passeio Nacional|Flex|28 - Off Road|Casado|100|12 - Reduzida|060|0019|NAO|Valor de Mercado|Faixa 08 - 1150-1199|11- 10 a 10.99|Faixa 05 - 100-119|0|Masculino|0|0|20300-NORTE CATARINENSE-MAFRA|2|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1645.077499737097|0|15.0|1501.96|1556.96|29.0|564.58|1303.4465959|1303.4465959|3454.508|750.98|1303.4465959|1303.4465959|1303.4465959|102.96|231|17|0|0.0|-0.132169567831367|2 - Renov MAPFRE sem sinistro|63.421594583|247.570259656|10.64126|33.196298608|207.1669852|165.2027824|12.353142662|41.919377779|187.9503615|17.700520377|37.7801424|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1303.4465959|0.0563141188931132|2|1433.79125549|RS|0.6323472251124402|1.2222222222222223|1368.618925695|1238.274266105|Anual|1303.4465959|Demais|Masculino|1|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0.15|853.5261087496515|978.2131445219942|488.2156954912819|196.57710819108755|128.0289163124477|1763.5632442526999|584.4352365131114|1310.5140546072503|0.6512910760086781|363.0992952229834|-1.2222159540632225|-1.2148967195497613|(-1.5, -1.0]|1.01|0.87
17|2276.8614507|0.8150109436172337|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2018|2019|2.3|0.5|0.5|Corretor|146483|001401216633100001|2|C+|4044|50100|593.860576605|1.0|0.0|-898.6194892999997|12 - Sedan Luxo|MAPFRE|CHEVROLET|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|02 - <=00036|3959.0705106964297|4963.23662248463|Chevrolet Cruze Sedan|29|Sem Sinistro|-0.1849890563827663|-0.1849890563827663|146483.0|146483.0|30000.0|250000.0|250000.0|3563.16345963|3737.378861445354|005|5|10 - Passeio Nacional|Flex|12 - Sedan Luxo|Solteiro|100|12 - Reduzida|029|0008|NAO|Valor de Mercado|Faixa 24 - 1950-2000|11- 10 a 10.99|Faixa 09 - 180-200|0|Masculino|0|0|20300-NORTE CATARINENSE-MAFRA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|4963.23662248463|0|15.0|4857.69|4721.49|191.08|868.26|3959.0705107|3959.0705107|11172.686999999998|2428.845|3959.0705107|3959.0705107|3959.0705107|183.29|231|18|0|0.0|-0.1849890563827662|4 - Renov Congenere sem sinistro|200.65639226|1339.823702403|70.1148952|41.697913881|318.5993244|289.92771361|23.279250105|507.01376242|794.84816292|37.961777063|67.2564326|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|3959.0705107|0.0270275083845907|2|4354.977561770001|RS|0.6202426859395489|1.2222222222222223|4157.0240362350005|3761.116985165|Anual|3959.0705107|Demais|Masculino|1|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|3_RenovCongenere|2_RenovPropria_sem_sin|13509|Demais|f_80_101|0|1|1|0|0|1|1|0|0|1|1|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0.15|2060.3949676112|2437.3308829600446|1142.4081672589894|615.9664307494431|309.05924514168004|5230.263584279988|1390.1216074867623|4106.4428716629545|0.5017468967678145|898.7682015752849|-1.718508027788002|-1.635744517543458|(-2.0, -1.5]|1.04|0.85
18|1254.478575|0.6186060618117571|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2023|2024|2.3|0.5|0.5|Corretor|177273|001401216723100001|1|B|92928|0|327.198376365|1.0|0.0|-1344.8674909|29 - SUV|MAPFRE|TOYOTA|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|02 - 20-<=040|05 - <=18432|2181.32250911659|4371.85513337604|Toyota Corolla|37|Sem Sinistro|-0.3813939381882428|-0.3813939381882428|177273.0|177273.0|15000.0|150000.0|150000.0|1963.19025819|3242.8338537396658|005|5|22 - Pickup Pesada Pessoa Nacional|Triflex|29 - SUV|Casado|100|12 - Reduzida|037|0001|NAO|Valor de Mercado|Faixa 14 - 1450-1499|12- 11 a 11.99|Faixa 06 - 120-139|0|Feminino|0|0|10500-CENTRO ORIENTAL RIO-GRANDENSE-SANTA CRUZ DO SUL|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|4371.85513337604|0|15.0|3526.19|3168.63|0.0|511.97|2181.3225091|2181.3225091|8110.236999999999|1763.095|2181.3225091|2181.3225091|2181.3225091|240.02|231|19|0|0.0|-0.3813939381882428|1 - Seguro Novo|28.270523652|814.391519818|0.0|36.213461482|187.8622718|137.00170837|16.095768683|524.18468092|279.3450398|10.861799098|88.0729388|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|2181.3225091|0.012304877274599|2|2399.45476001|RS|0.6349716366973107|1.2222222222222223|2290.388634555|2072.256383645|Anual|2181.3225091|Demais|Feminino|0|02_20_40|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|1_SeguroNovo|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|1|0|0|0|1|0.15|1300.7878508722272|2042.6389186407155|726.6899287604882|336.83083216583367|195.11817763083408|2951.3293548122997|883.218754242224|2245.5388811055577|0.579276476491827|560.1936001891937|-1.4637410682323833|-1.412515797111621|(-1.5, -1.0]|1.03|0.64
19|841.27053309|0.9071222716078408|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2022|2023|2.3|0.5|0.5|Corretor|52854|001401216963100001|3|B|84428|0|277.799845824|1.0|0.0|-158.0175231999999|03 - Hatchback|MAPFRE|FIAT|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|05 - <=18432|1543.33247678632|2404.2149993599073|Fiat Mobi|50|Sem Sinistro|-0.0928777283921591|-0.0928777283921591|52854.0|52854.0|20000.0|200000.0|200000.0|1388.99922912|1918.4554960163105|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|051|0002|NAO|Valor de Mercado|Faixa 01 - Até 850|12- 11 a 11.99|Faixa 03 - 60-79|0|Masculino|0|0|10300-CENTRO ORIENTAL RIO-GRANDENSE-CACHOEIRA DO SUL|2|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2404.214999359907|0|18.0|1701.35|1468.14|0.0|124.07|1543.3324768|1543.3324768|3913.105|850.675|1543.3324768|1543.3324768|1543.3324768|124.07|231|20|0|0.0|-0.0928777283921591|2 - Renov MAPFRE sem sinistro|46.45078841|577.8158343810001|0.0|39.044372929|45.5262458|90.077347144|19.123658212|308.35806058|252.79041065|16.667363151|45.5262458|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1543.3324768|0.0291999182048662|2|1697.66572448|RS|0.6471131087236998|1.222222222222222|1620.49910064|1466.16585296|Anual|1543.3324768|Demais|Masculino|1|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0.18|999.0345130578127|1019.4339708375363|504.0819114800304|300.1149021265267|179.82621235040628|2088.1288411104|727.7501434772923|1667.3050118140372|0.5991912133526531|465.57009947809104|-1.3121041953390735|-1.200611622885186|(-1.5, -1.0]|1.08|0.98
20|892.30511696|0.99486854584414|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2017|2018|2.3|0.5|0.5|Concessionarias|57732|001700029123100001|7|AB|96405|50100|339.86102342000004|1.0|0.0|-8.764882899999975|03 - Hatchback|MAPFRE|VOLKSWAGEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|NI|NI|1699.30511707079|2260.5371316786727|VW Fox|47|Sem Sinistro|-0.0051314541558601|-0.0051314541558601|57732.0|57732.0|20000.0|200000.0|200000.0|1529.37460539|1856.759428593682|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|048|0007|NAO|Valor de Mercado|Faixa 06 - 1050-1099|11- 10 a 10.99|Faixa 05 - 100-119|0|Feminino|0|1|10500-CENTRO ORIENTAL RIO-GRANDENSE-SANTA CRUZ DO SUL|1|PF|3 - Renov MAPFRE com sinistro|ERRO|Particular|2260.537131678673|0|20.0|1708.07|1872.19|138.85|825.55|1699.3051171|1699.3051171|3928.561|854.035|1699.3051171|1699.3051171|1699.3051171|119.96|231|21|0|0.0|-0.0051314541558601|4 - Renov Congenere sem sinistro|37.039151133|267.10103755|50.949619|39.044372929|302.927317|202.42793746|19.123658212|145.49549023|105.30098392|16.3045634|44.0181224|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|1|RNS>0|1699.3051171|0.0294343711823598|3|1869.23562881|RS|0.634776432077566|1.2222222222222223|1784.270372955|1614.3398612449998|Anual|1699.3051171|Demais|Feminino|0|02_20_40|Demais|Demais|p_10_35|Sem_Sinistro|AL_CE_RS|3_RenovCongenere|3_RenovPropria_com_sin|13509|Demais|f_80_101|0|1|1|0|0|1|1|0|0|1|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0.2|673.036905096845|677.9823769921085|354.1817046132548|339.12213222679355|134.607381019369|1925.3109649040236|482.1659531823445|1695.6106611339676|0.39692891801396224|318.82447962050765|-2.1525129840650328|-2.1599148745124648|(-2.5, -2.0]|1.0|0.99
21|3448.1838474|1.5018250791904486|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2018|2019|2.3|0.5|0.5|Concessionarias|112810|001700029163100001|1|AB|96405|0|976.30404456|1.0|0.0|2038.9102785000005|07 - Pick-Up Cab.Dupla|MAPFRE|FIAT|Demais|+6|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|NI|NI|6101.90027851965|4305.061408122015|Fiat Toro|61|07 anos|0.5018250791904486|0.5018250791904486|112810.0|112810.0|20000.0|200000.0|200000.0|5491.7102506500005|3423.8053554924|005|5|22 - Pickup Pesada Pessoa Nacional|Diesel|07 - Pick-Up Cab.Dupla|Casado|100|12 - Reduzida|061|0006|NAO|Valor de Mercado|Faixa 10 - 1250-1299|08- 7 a 07.99|Faixa 08 - 160-179|0|Masculino|0|0|10500-CENTRO ORIENTAL RIO-GRANDENSE-SANTA CRUZ DO SUL|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|4305.061408122015|0|16.0|4062.99|7158.69|194.42|955.41|6101.9002785|6101.9002785|9344.877|2031.495|6101.9002785|6101.9002785|6101.9002785|244.22|231|22|0|0.0|0.5018250791904486|1 - Seguro Novo|152.42083794|1928.53237093|71.3404748|39.044372929|350.5781454|863.26040389|19.123658212|1015.6404567|791.58294951|121.30896472|89.6140868|0|Sem Sinistro|07 anos|Sem Sinistro|07 anos|0|1|1|1|1|0|RNS=0|6101.9002785|0.0540900654064356|2|6712.090306350001|RS|0.6066695804278422|1.2222222222222223|6406.995292425|5796.805264575|Anual|6101.9002785|Demais|Masculino|1|02_20_40|Demais|Demais|p_10_35|06_inf|AL_CE_RS|1_SeguroNovo|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|1|0|0|1|0|0.16|286.3151766137506|181.79211415506734|154.2835772704831|1023.8470066419889|45.8104282582001|6845.971556505992|241.93106403335256|6399.04379151243|0.044743431353527166|139.286221194879|-3.3506364068626024|-3.0296969378094203|(-3.5, -2.5]|1.05|1.57
